fold,train_set,test_set,feature_set,accuracy,f1_weighted,precision_weighted,recall_weighted,kappa,Model,Test_Lang,Features,col,f1_macro
3,all_languages,tagalog_test,all,49.0566,0.568,0.491,0.285,0.2063,ALL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.4363333333333334
3,all_languages,bikol_test,all,60.0,0.703,0.6,0.15,0.4137,ALL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.5926666666666667
3,all_languages,cebuano_test,all,62.8571,0.684,0.629,0.172,0.4291,ALL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.6156666666666667
3,all_languages,tagalog_test,xlmr,52.8302,0.525,0.528,0.245,0.2861,ALL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.527
3,all_languages,bikol_test,xlmr,60.0,0.639,0.6,0.183,0.3814,ALL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.5286666666666666
3,all_languages,cebuano_test,xlmr,71.4286,0.735,0.714,0.129,0.5589,ALL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.6923333333333334
3,all_languages,tagalog_test,all_xlmr,50.9434,0.513,0.509,0.263,0.2515,ALL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.511
3,all_languages,bikol_test,all_xlmr,63.3333,0.599,0.633,0.181,0.419,ALL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.5063333333333334
3,all_languages,cebuano_test,all_xlmr,70.0,0.727,0.7,0.134,0.5388,ALL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.6816666666666666
4,mono_tagalog,tagalog_test,mbert,41.5094,0.42,0.415,0.317,0.1051,TGL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.4093333333333333
4,mono_tagalog,bikol_test,mbert,23.3333,0.0,0.233,0.209,0.0129,TGL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.18433333333333332
4,mono_tagalog,cebuano_test,mbert,40.5797,0.4,0.406,0.318,0.0812,TGL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.37400000000000005
4,mono_tagalog,tagalog_test,all,41.5094,0.429,0.415,0.321,0.1027,TGL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.412
4,mono_tagalog,bikol_test,all,30.0,0.51,0.3,0.231,0.0455,TGL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.313
4,mono_tagalog,cebuano_test,all,52.1739,0.469,0.522,0.281,0.2292,TGL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.4423333333333333
4,mono_tagalog,tagalog_test,xlmr,50.9434,0.508,0.509,0.269,0.2424,TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.48633333333333334
4,mono_tagalog,bikol_test,xlmr,36.6667,0.0,0.367,0.312,0.042,TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.20366666666666666
4,mono_tagalog,cebuano_test,xlmr,24.6377,0.566,0.246,0.243,0.0022,TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.17833333333333332
4,mono_tagalog,tagalog_test,all_xlmr,50.9434,0.509,0.509,0.268,0.2429,TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.48633333333333334
4,mono_tagalog,bikol_test,all_xlmr,36.6667,0.0,0.367,0.301,0.05,TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.20966666666666667
4,mono_tagalog,cebuano_test,all_xlmr,26.087,0.568,0.261,0.245,0.017,TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.19333333333333336
4,mono_bikol,tagalog_test,mbert,37.7358,0.0,0.377,0.284,0.0933,BCL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.3066666666666667
4,mono_bikol,bikol_test,mbert,70.0,0.714,0.7,0.147,0.5304,BCL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.6386666666666666
4,mono_bikol,cebuano_test,mbert,55.0725,0.477,0.551,0.255,0.2891,BCL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.4716666666666667
4,mono_bikol,tagalog_test,all,35.8491,0.0,0.358,0.291,0.0687,BCL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.291
4,mono_bikol,bikol_test,all,73.3333,0.758,0.733,0.117,0.5897,BCL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.6926666666666667
4,mono_bikol,cebuano_test,all,57.971,0.546,0.58,0.265,0.3199,BCL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.5343333333333333
4,mono_bikol,tagalog_test,xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.13933333333333334
4,mono_bikol,bikol_test,xlmr,70.0,0.719,0.7,0.136,0.5345,BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.6386666666666667
4,mono_bikol,cebuano_test,xlmr,57.971,0.431,0.58,0.301,0.2927,BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.4543333333333333
4,mono_bikol,tagalog_test,all_xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.13933333333333334
4,mono_bikol,bikol_test,all_xlmr,76.6667,0.78,0.767,0.104,0.6386,BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.7236666666666668
4,mono_bikol,cebuano_test,all_xlmr,59.4203,0.448,0.594,0.28,0.3242,BCL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.47333333333333333
4,mono_cebuano,tagalog_test,mbert,37.7358,0.367,0.377,0.355,0.024,CEB,TGL,mBERT Embdng,TGL | mBERT Embdng,0.3233333333333333
4,mono_cebuano,bikol_test,mbert,40.0,0.601,0.4,0.189,0.1867,CEB,BCL,mBERT Embdng,BCL | mBERT Embdng,0.397
4,mono_cebuano,cebuano_test,mbert,72.4638,0.727,0.725,0.149,0.5725,CEB,CEB,mBERT Embdng,CEB | mBERT Embdng,0.7206666666666667
4,mono_cebuano,tagalog_test,all,41.5094,0.399,0.415,0.334,0.0821,CEB,TGL,ALL (mBERT),TGL | ALL (mBERT),0.3463333333333334
4,mono_cebuano,bikol_test,all,50.0,0.669,0.5,0.164,0.3045,CEB,BCL,ALL (mBERT),BCL | ALL (mBERT),0.496
4,mono_cebuano,cebuano_test,all,75.3623,0.749,0.754,0.153,0.6087,CEB,CEB,ALL (mBERT),CEB | ALL (mBERT),0.743
4,mono_cebuano,tagalog_test,xlmr,45.283,0.462,0.453,0.312,0.1466,CEB,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.4093333333333333
4,mono_cebuano,bikol_test,xlmr,66.6667,0.708,0.667,0.166,0.4863,CEB,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.636
4,mono_cebuano,cebuano_test,xlmr,75.3623,0.756,0.754,0.179,0.5913,CEB,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.7146666666666667
4,mono_cebuano,tagalog_test,all_xlmr,43.3962,0.495,0.434,0.332,0.1067,CEB,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.3786666666666667
4,mono_cebuano,bikol_test,all_xlmr,63.3333,0.686,0.633,0.175,0.4416,CEB,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.601
4,mono_cebuano,cebuano_test,all_xlmr,76.8116,0.77,0.768,0.165,0.6171,CEB,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.7319999999999999
4,bi_bikol_tagalog,tagalog_test,mbert,56.6038,0.566,0.566,0.231,0.3397,TGL+BCL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.5670000000000001
4,bi_bikol_tagalog,bikol_test,mbert,66.6667,0.685,0.667,0.18,0.4718,TGL+BCL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.6096666666666667
4,bi_bikol_tagalog,cebuano_test,mbert,50.7246,0.468,0.507,0.24,0.251,TGL+BCL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.433
4,bi_bikol_tagalog,tagalog_test,all,54.717,0.56,0.547,0.253,0.303,TGL+BCL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.5453333333333333
4,bi_bikol_tagalog,bikol_test,all,76.6667,0.747,0.767,0.132,0.625,TGL+BCL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.6916666666666668
4,bi_bikol_tagalog,cebuano_test,all,52.1739,0.475,0.522,0.235,0.273,TGL+BCL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.447
4,bi_bikol_tagalog,tagalog_test,xlmr,47.1698,0.513,0.472,0.237,0.2323,TGL+BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.4613333333333333
4,bi_bikol_tagalog,bikol_test,xlmr,70.0,0.73,0.7,0.131,0.5408,TGL+BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.6656666666666666
4,bi_bikol_tagalog,cebuano_test,xlmr,53.6232,0.428,0.536,0.244,0.2791,TGL+BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.42766666666666664
4,bi_bikol_tagalog,tagalog_test,all_xlmr,45.283,0.467,0.453,0.252,0.2032,TGL+BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.4406666666666667
4,bi_bikol_tagalog,bikol_test,all_xlmr,73.3333,0.766,0.733,0.112,0.5904,TGL+BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.6953333333333332
4,bi_bikol_tagalog,cebuano_test,all_xlmr,53.6232,0.459,0.536,0.304,0.2449,TGL+BCL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.468
4,bi_cebuano_bikol,tagalog_test,mbert,41.5094,0.405,0.415,0.327,0.0928,BCL+CEB,TGL,mBERT Embdng,TGL | mBERT Embdng,0.385
4,bi_cebuano_bikol,bikol_test,mbert,70.0,0.78,0.7,0.126,0.5455,BCL+CEB,BCL,mBERT Embdng,BCL | mBERT Embdng,0.6823333333333333
4,bi_cebuano_bikol,cebuano_test,mbert,69.5652,0.729,0.696,0.191,0.5093,BCL+CEB,CEB,mBERT Embdng,CEB | mBERT Embdng,0.6880000000000001
4,bi_cebuano_bikol,tagalog_test,all,39.6226,0.371,0.396,0.334,0.0661,BCL+CEB,TGL,ALL (mBERT),TGL | ALL (mBERT),0.36133333333333334
4,bi_cebuano_bikol,bikol_test,all,73.3333,0.766,0.733,0.112,0.5904,BCL+CEB,BCL,ALL (mBERT),BCL | ALL (mBERT),0.6953333333333332
4,bi_cebuano_bikol,cebuano_test,all,68.1159,0.72,0.681,0.196,0.4882,BCL+CEB,CEB,ALL (mBERT),CEB | ALL (mBERT),0.6779999999999999
4,bi_cebuano_bikol,tagalog_test,xlmr,41.5094,0.402,0.415,0.324,0.0948,BCL+CEB,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.38133333333333336
4,bi_cebuano_bikol,bikol_test,xlmr,66.6667,0.731,0.667,0.169,0.4828,BCL+CEB,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.6403333333333333
4,bi_cebuano_bikol,cebuano_test,xlmr,71.0145,0.731,0.71,0.176,0.5354,BCL+CEB,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.6976666666666667
4,bi_cebuano_bikol,tagalog_test,all_xlmr,41.5094,0.435,0.415,0.321,0.0987,BCL+CEB,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.4086666666666667
4,bi_cebuano_bikol,bikol_test,all_xlmr,70.0,0.741,0.7,0.161,0.5304,BCL+CEB,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.6726666666666666
4,bi_cebuano_bikol,cebuano_test,all_xlmr,69.5652,0.714,0.696,0.189,0.51,BCL+CEB,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.6826666666666666
4,bi_tagalog_cebuano,tagalog_test,mbert,58.4906,0.584,0.585,0.227,0.369,CEB+TGL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.592
4,bi_tagalog_cebuano,bikol_test,mbert,40.0,0.737,0.4,0.167,0.1964,CEB+TGL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.4143333333333333
4,bi_tagalog_cebuano,cebuano_test,mbert,65.2174,0.656,0.652,0.195,0.4563,CEB+TGL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.6486666666666666
4,bi_tagalog_cebuano,tagalog_test,all,52.8302,0.521,0.528,0.233,0.2948,CEB+TGL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.4706666666666666
4,bi_tagalog_cebuano,bikol_test,all,53.3333,0.769,0.533,0.134,0.3538,CEB+TGL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.5463333333333333
4,bi_tagalog_cebuano,cebuano_test,all,62.3188,0.614,0.623,0.22,0.4067,CEB+TGL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.61
4,bi_tagalog_cebuano,tagalog_test,xlmr,56.6038,0.581,0.566,0.231,0.3389,CEB+TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.5543333333333333
4,bi_tagalog_cebuano,bikol_test,xlmr,60.0,0.663,0.6,0.194,0.3929,CEB+TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.5673333333333334
4,bi_tagalog_cebuano,cebuano_test,xlmr,75.3623,0.754,0.754,0.139,0.6133,CEB+TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.746
4,bi_tagalog_cebuano,tagalog_test,all_xlmr,56.6038,0.581,0.566,0.231,0.3389,CEB+TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.5543333333333333
4,bi_tagalog_cebuano,bikol_test,all_xlmr,60.0,0.663,0.6,0.194,0.3929,CEB+TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.5673333333333334
4,bi_tagalog_cebuano,cebuano_test,all_xlmr,73.913,0.746,0.739,0.137,0.5917,CEB+TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.7273333333333333
4,all_languages,tagalog_test,mbert,56.6038,0.602,0.566,0.249,0.3261,ALL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.5463333333333333
4,all_languages,bikol_test,mbert,66.6667,0.704,0.667,0.144,0.4889,ALL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.6116666666666667
4,all_languages,cebuano_test,mbert,66.6667,0.679,0.667,0.181,0.4834,ALL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.6699999999999999
4,all_languages,tagalog_test,all,49.0566,0.492,0.491,0.282,0.2133,ALL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.4726666666666666
4,all_languages,bikol_test,all,73.3333,0.771,0.733,0.106,0.5932,ALL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.694
4,all_languages,cebuano_test,all,68.1159,0.698,0.681,0.168,0.5079,ALL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.6846666666666668
4,all_languages,tagalog_test,xlmr,47.1698,0.474,0.472,0.291,0.1837,ALL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.453
4,all_languages,bikol_test,xlmr,63.3333,0.686,0.633,0.175,0.4416,ALL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.601
4,all_languages,cebuano_test,xlmr,71.0145,0.714,0.71,0.155,0.5444,ALL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.691
4,all_languages,tagalog_test,all_xlmr,50.9434,0.524,0.509,0.274,0.242,ALL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.5
4,all_languages,bikol_test,all_xlmr,73.3333,0.752,0.733,0.128,0.5862,ALL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.6943333333333334
4,all_languages,cebuano_test,all_xlmr,75.3623,0.771,0.754,0.134,0.6129,ALL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.7463333333333333
