level|flag|text
2|ok|An akon balay himo sa kawayan. An akon balay mataas katakin san puno. An akon balay himo sa kahoy kag wara san taas. Nagabaligya san mga sadi-sadi na baligyaon sinda Nanay kag Tatay. An akon balay himo sa kahoy kag baldusa an atop. Pirmi ako nagakanam sa sirong san balay. An akon balay himo sa semento na usad na palapag. Nagabaligya san mga prutas an akon tiyaon sa akon balay. An akon balay himo man sa semento, pero sa una na palapag lang. An akon tiyaon nag-abre san patahian didi. An akon balay himo sa kahoy sa taas kag semento sa ubos. An akon manghod na lalaki nagtindog san pahusayan san motor sa akon balay. An akon balay himo sa kahoy na nagalutaw sa tubig. Pwede kami makapangisda pirmi. An aton bansa igwa san pasadi-sadi na klase san mga balay. Nano an hitsura san iyo balay? Nano na balay an kasin taas san puno? Nano na balay an ginpahimuan san patahian san mga tawo? Aram mo ba kun sa nano himo an balay na nagalutaw sa tubig? Sa nano na bagay himo an iyo balay? Nano an hitsura sani?
2|ok|An mga sungay ni Bhabho nabasa sa uran. An hangin naghuyop san ati kag alpog na nakadto sa iya mga sungay. Si Bhabho wara man lang manginano na maglinis sani. Pagkapira kaadlaw, nahulog an pisog hali sa tuka san sapat na nagalupad-lupad sa langit. Nakasuksok ini sa mga sungay ni Bhabho. Dili ini napanginanuhan ni Bhabho. Sa hinay-hinay, nagtubo kag nagsaha an pisog. An mga dahon nagtuna magsaringsing. Dili nagdugay, idto na dyutay na tanom nagdako na. An mga sanga nagtuna pagbitad san dupa. Nahandal an tanan para kan Bhabho. Pero naiiba si Bhabho. Malagalag kag maingkod sya bisan diin nya gusto, pareho san dati. Kun makusog an init san adlaw, an iba na mga karabaw naaalingahaton kag nagahanap san malampoy na lugar. Pero si Bhabho dili na nya ginaalsa an iya tiil. Naghiyom kag nagsabi sya, "Kitaa, may sadiri ako na payong!" Wara sinda san mahimo kundi mag-uyon san iya sinabi. Bisan papan-o, si Bhabho igwa na san matahom na puno san kahoy na nagatubo sa iya mga sungay. Usad kaadlaw, naghimo an sapat san salag sa puno san kahoy ni Bhabho. "Ayaw pag-uyuga an puno, Bhabho," paandam nya sa karabaw. "Ginatago ko an akon mga itlog dida." Binadli si Bhabho. "Pero kaipuhan na maghanap ako san pagkaon, dili ba?" an iya hunga. An sapat nagsabi sa iya sadiri, "Tama si Bhabho." Gintiripon nya an iya mga amigo kag amiga na sapat kag nagsabi sya sa inda, "Kaipuhan na darahan ta si Bhabho san iya pagkaon para dili nya paghiwagon an aton mga anak!" Malipay na ginasupa-supa ni Bhabho an pagkaon na dara sa iya san mga sapat kag nagapurupahuway sa lampoy san iya puno. Nano pa ba an hangayon san usad na karabaw sa iya buhay? An puno sa mga sungay ni Bhabho, mga dahon sa puno, salag sa mga dahon kag duwa na dyutay na mga itlog sa salag. Usad na kakaiba na ralantawon! An mga tawo makomentar kan Bhabho na sobra na sya katamadan. Pero si Bhabho dili apektado. "May igwa ba san iba na karabaw sa patalibod na nagahimo san akon himo?" hunga nya. Wara san nakasabat san hunga ni Bhabho. Pero aram ninda na usad kaad- law, an mga itlog mahimsa, an mga tigdyutay na sapat magadaragko kag magalupad paharayo. Sa katapusan si Bhabho magatindog kag magaturutalibod para maghanap san malampoy na lugar kag pagkaon pareho san iba na mga karabaw. Pero si Bhabho naghimo san sekreto na desisyon. Permanente na sya na magaingkod sani na lugar. Kay si Bhabho dili pareho san iba na karabaw.
2|ok|Bakasyon na si Bon! Gin-agda niya magkanam an iya Mama pero damo ini san ginatrabaho. Ginsabihan siya na agdahon niya an iya Papa. Ginkadto ni Bon an iya Papa. "Papa! Makanam kita san bola?" Nagpahabo an iya Papa. Makadto pan-o siya sa trabaho. Pero may iba na naisip si Papa. Ginhatagan niya si Bon san usad ka-bag na balloon. Kag naghali na an iya Papa. Nakita ni Bon an iya Ate Su. Nagagunting ini para sa karaon sa inda klase. Ginhatagan niya si Bon san pira kapidaso na papel. Ginsabihan niya ini na maghimo san mga eroplano. Nabadli si Bon. Tanan may ginahimo kag habo makikanam sa iya. Kaya nagkadto si Bon sa natad. Nakikanam siya kan Butter na usad na pikoy. Ginkita ni Butter si Bon. Ginkita man ni Bon si Butter. Nagkaigwa san ideya si Bon. Igwa siya san mga lobo. Igwa siya san papel. Nagtuna na maghimo si Bon. Naggunting kag nagdikit siya. Naggunting kag nagdikit siya. Pira kaadlaw ini ginhimo ni Bon. Sa wakas, Sabado na. Tanan nasa balay. Gin-agda ni Bon an iya pamilya sa usad na handaan. Dili pa man birthday ni Bon. Para kanin-o idto na handaan? Naghiyom lang si Bon. Gin-agda niya an iya pamilya na magsunod sa iya. Naglumpat-lumpat si Bon sa kalipay. Masurusadya siya na ginbarita sa iya pamilya na birthday sugad ni Butter. Ginhatagan ni Papa si Butter san puzzle. Ginhatagan man siya ni Su san kendi. Naghimo man si Mama san cake. Nagtiripon an tanan na pamilya. Tanan sinda urupod magkanam. Malipay na Birthday, Butter!
2|ok|"Papa, masulod na ba ako sa pag-eskwelahan?" "Kuntani. Kaso dili pa man kita sigurado kon san-o an tuna san eskwela tungod sani na COVID-19 .Kaya didi ka la anay mag-ieskwela sa balay." "Sin-o man an akon maestra?" "Ako siyempre o kaya si mama mo." "Nano man po an itutukdo mo sakon? "Damo. Tukduan ta ikaw magbasa, magsurat kag magbilang. Magdodrowing pa kita. "Wara man kita sin black board. Diin kita masurat?" "Damo kita sin daragko na karton. Eh di hihimuan ko ikaw" "Wara man po kita san tsok. Nano man po an ipansurat naton?" "Waran problema. Damo pa kita san nakatambak na uring. Amo idto an aton gagamiton na tsok. " "Nano an akon gagamiton pang-kolor?" "Si Ate mo ada pa an luma na mga kolor. Pwede mo idto gamiton." "Tani magin ama na dayon ako." "Ha? Kay nano kay gusto mo na dayon magin ama?" "Gusto ko pan-o magin maestro! An papa gali kay maestro man." "Ha-ha-ha! Ikaw gayod puto. Pinatawa mo naman si Papa."
2|ok|Upat kami sa pamilya. Ginasundan ko si Chinku bisan diin. Kinahanglan ko bantayan si Chinku, kay ako an mas gurang saiya. Minsan kay limtanon si Chinku. Kaya saakon responsibilidad an paga bantay sa balay. Sabay namon ginahimo an tanan. Naga buligan kami. Magkaupod kami maghampang. Magkasaro pa kami san pangurit ni Inay. Ginabuligan ko si Inay pag adto sa eskwelahan si Chinku. Ginatabog ko paharayo sa mga papads an mga uwak. Si Chinku anay an akon magiging maestro yana. Sa wakas, may igwa ako sin bag-o na maaraman. Mabuot man ako na ido. Diri ako naga pan hadlok mga misay. Amigo ka ni Chinku? Amigo ko pud ikaw. Basahon an mga masunod na istorya. Hain sini na mga hirimuon an gusto mo himuon? Gusto ko magbisekleta. Gusto ko maglangoy. Gusto ko maglukso. Gusto ko mag drowing Gusto ko mag bisekleta. Gusto ko magsakbat. Minsan ginasabi naton, "kun gaano ka matinud-anon an ido" Kay pano an ido pirme hada sa halapit san iya amo. Kun makadto man sa harayo o kun mawara, an ido nagahanap paagi para makatultol pabalik saiya tag-iya.
2|ok|Ginahandom ko untani na makaluwas na kami. Dili kami nakalabas. Igwa san dili nakikita na kaaway sa labas. Usad na klase san sakit na nagapati-os sa mga tawo Madalas nakatapon ini sa mga tawo pinaagi sa hangin. Kaya nagasul-ot an mga tawo san mask. Minsan naman sa mga bagay na aton nakakaputan. Kaya importante na pirmi man kita maghugas san aton mga kamot gamit an sabon kag malinis na tubig. Puwede man na adi ini sa sulod naton mismo. Kaya ginatahuban naton an aton ba-ba kun nagahatsing kita o naga-ubo para dili kita makatapon. Dili makit-an an virus tungod sa kagamay kag dili minsan aram san tawo kun igwa siya sani na virus. Kaya dapat magdistansiya gayod sa kada usad. Mamundo an bigla na dili ka nakaluwas, kag ini na virus makaharadlok. Pero aton ini malalagpasan. Okey la na magin mamundo minsan. Dapat naton sabihon sa mga magurang sa aton kon nano an aton nababatyagan, kag magin maintindihon sa kada isad. Kinahanglan naton magtinir sa sulod san aton panimalay para dili magkasakit kag an mga maysakit man umayo na an pamatyag. Pero dili gayod maayo sa pamatyag! Kaboring? Ambot lang. Kagahapon gerero ka, kag ako man an reyna san aton kuta. Nagkanam kita san piyong-piyungan kag nagadrowing. Nagmaneho kita san aton surusarakyan na karton. Paraluto man kita! Nkaaram kita magluto kag maglinis san kusina. Kaluoy san mga daragko na na nagatrabaho sa inda balay. Nagatype kag nagameeting.. Pagkaboring gaud. An mga doktor kag nars na ada sa delikado an buhay para protektaran kita sa virus. Malipay dapat kita sa inda mga buhay. Yana, maging pirata kita. Magsiyak san Arrrgh! Kag atuhan an virus! Maghugas kita san mga kamot pero dili hawidan an pamayhon. Magtinir sa sulod san balay kay ligtas kita didto. Buwas sin'o an makaaram kun nano an mangyayari? Pero sigurado masadya, maghulat lang kita! PAPAN'O MAGHUGAS SAN ATON KAMOT 1. Sabunan an basa na kamot. 2. Ikuskos an kada palad. 3. Kuskuson an likod san kamot. 4. Isalitan an mga tudlo. 5. Linison an thumb. 6. Ikuskos an kuko sa mga palad. 7. Banlawan san tubig. 8. Punasan san malinis na labakara. Linison an kamot sa sulod san beinte minutos. Pareho ina kadugay san pagkanta san Happy Birthday kaduwa na beses. Kaya kada adlaw bertdey san imo tuo kag wala na kamot. PAPAN'O KITA NATATAPNAN SAN UBO O SIP'ON Nagasabay sa aton laway an virus. Habo kita na makakuha sani an aton mga kamot o magkaigwa an nano man na bagay na aton mahuyutan. Magtahob san siko o maggamit san tisyo kag itapok dayon.
2|ok|Dili malipay yana na adlaw si Nima. Maski ginbakalan siya san iya Papa san bag-o na sapatos. Pero dili gihapon siya masadya." Ginbakalan siya sin bag ni Mama. Pero dili lang gihapon siya malipay. Mapaeskwelahan yana na adlaw si Nima. Pero habo niya magkadto!. Ginhatagan siya san iya Ate san activity na libro. Amo gihapon habo niya magkadto sa eskwelahan. Si Kuya ginhatagan siya sin libro. Pero dili siya malipay. "Habo ko magsulod sa eskwelahan," reklamo ni Nima. Nagtawa si Mama kag Papa. An ginikanan ni Nima gin-upodan pakadto sa eskwelahan. Si Nima hinay-hinay na naglakat. "Yana lang ini. Dili na ako masulod buwas," an sa isip ni Nina habang nagalakát Sa eskwelahan, damo sin mga bag-o na amigo. Yana, malipay na si Nima. Gusto na niya magsulod sa eskwelahan uru-adlaw.
2|ok|Bump! Thump! Vroom! Vroom! Thud! Thud! Screech! "Ikaw na," sabi san magurang na lalaki. "Nano?" siyak san manghod na babayi. "Ikaw na!" Kalisod magkanam kay grabi an ribok. Nagsipa an manghod na babayi san makusog-kusog, kag... punting! An dyutay na butones naglupad san taas-taas. Kag naglagpas sa salag. "Ayaw...! An butones ko!" tangis san manghod na babayi. "Ako na an makuha!" siyak san magurang na lalaki kag dali-dali siya nagbaba sa puno. Insigida nagsiyak an manghod na babayi, "Miya!" Nagsiyak an ama, iloy, kag an manghod na babayi, "Maghimat ka sa miya!" Whew! Kadyutay maabotan san miya an magurang na lalaki. Dili niya nabatian an inda mga sadol. Karibok-ribok pan-o san mga makina. Maribok-ribok na man gayod an mga makina. Dili na sinda magkabaratian. "Delikado ini para sa aton," sabi san ama. "Dapat makahali dayon kita didi." Nagtuna na sinda mag-empake. Pero an manghod na babayi dili aram kun nano an iya dadarahon. Gusto niya an tanan niya na gamit. "Dadarhon ko an mga paborito ko barahibo," istorya ni manghod na babayi. Ginaempake na san magurang na lalaki an mga barahibo san... ... "Pagdali! Nagasakbat na an miya!" siyak san inda ama. Insigida naglupad sinda pahali sa inda salag. Sa sobra na pagadali, nabayaan san manghod na babayi an iya paborito na mga barahibo. Namundo siya na nagkaway sa inda. "Paaram salag, paaram barahibo," sabi san manghod na babayi. "Paaram, maribok na dulaw na makina!" huni niya. "Paaram, kamino! Paaram, adlaw!" Paghuni niya. "Paaram, mga gurang na puno. Kitaa! Bag-o na puno. Amo ba ina an bag-o naton na salag?" Malipay an manghod na babayi. "Kadi didi, pagdali!" huni san magurang. "O, an mga paborito ko na barahibo!" Dili makatuod an manghod na babayi. Nakasingit san pira na barahibo an inda iloy myentras nagaempake sinda. Hay, usad na halaba kag makapoy na adlaw para sa mga pispis. Makakapahuway na sinda sa inda bag-o kag komportable na pugad.
2|ok|Habo ni Greeny magturog. Sugad, gusto niya na magin puno. Dili kinahanglan san puno magkaturog! An mga puno pwede magkanam sa bilog na adlaw. Kinahanglan lang san mga puno an magin berde. Uh-oh. Dili mahanap ni Papa si Greeny. Nagatago siya sa mga puno. Masadya an magin puno. Pero kainit magkanam sa tunga san nagaragit na adlaw, dili ba? Sa matuod, grabe an init! Nano an dapat na himuon ni Greeny? Nano an dapat himuon ni Greeny? Mauli ba siya sa iya Papa? Pero hain an inda balay? Natatalang na si Greeny. Ginhanap siya sa iya Papa. Padayon man sa kalakat si Greeny hasta nakaabot siya sa suba. Kapoy-kapoy kag nahahadlok, nagtinangis si Greeny. An iya mga luha an rason san pagbaha san suba. Binaha an entiro siyudad. Ah! May naisip si Greeny. Magasurat siya san mga mensahe sa iya mga dahon para sa iya Papa. Ginbuligan man siya san berde na kinab-an. Salamat sa berde na kinab-an, nakuha ni Papa an iya mga mensahe. Nahanap ni Papa si Greeny! PAPA! GREENY! Kapoy-kapoy na si Greeny. Yana, an gusto lang niya an magkaturog. "Greeny, pag-asikaso na san paga-eskwela!" tawag san Papa niya. "Habo," sabat niya. "Miya ako sugad na adlaw. An mga miya dili nagakadto sa eskwelahan san atab." 8 na hakbang para magin puro (surat kag himu ni Greeny) 1. Maghanap sin paso. 2. Punuon san data. 3. Itanum an imo tiil. 4. Himuon sanga an imo duwa na kamot. 5. Bisbisan an tanum. 6. Butangan sin pataba. 7. Maghulat. 8. Ta-da! Congratulations, puno ka na. Padumdum: Minsan, May mga dili kompleto sa pag bag-o, Kitaon an pasurunod. 1. Wara san pag bag-o 2. May mga tunok sa palibot san lawas. 3. Baga na an tuod pareho san kahoy. 4. Grabi na an rambong. Oops! Tistingan utro.
3|ok|Ini si Miya. Ini si Ido. Sa mainit na aga, nagkadto si Miya kag Ido sa suba. Si Paka nagarigo sa suba. Sabi niya, "Grabe an init san adlaw. Kadi na sa tubig, mapresko!" Naglumpat si Ido sa suba kag naglangoy. Pero si Miya dili naglumpat, adto lang siya sa baybay. "Miya, nano kay dili ka nagalangoy?", hunga ni Paka. "Dili ako maaram maglangoy," sabi ni Miya. "Kay nano?" hunga ni Paka. Sabat ni Miya, "Dili ako gin-anak na maaram maglangoy. Nakalakat lang ako." "Pero dili ka man ginpanganak na paralakat! San bata ka, dili ka man maaram maglakat. Nakaaram ka lang," sabi ni Paka. "Gusto ko makaaram maglangoy. Pwede mo ako tukduan?" hunga ni Miya. "Pwede ko ipakita saimo kun pan-o an paglangoy. Pero makaaram ka lang kun matesting ka. Testing, testing, testing... tapos maglangoy ka na!" May naisip si Ido. Sabi niya, "Basi mabuligan ka sani na sanga san kahoy." Nagtuslob si Miya sa suba. Kaayo san tubig kag kapresko. Ginhawidan ni Miya an sanga san kahoy san maayo kag amo man si Ido. Tapos... naglangoy si Miya! Sabi niya, "Wow! Nakalangoy na ako!" Sabi ni Paka, "Nakakabilib, Miya! Kay dili na ginaalalayan paghawid ni Ido an sanga san kahoy!" "Kaayo sadto! Dili ako gin-anak na maaram maglangoy, pero nakaaram ako san pagparatesting lang," sabi ni Miya. Naglumpat si Paka pakadto sa puno. Sabi niya, "Kainit san ada sa adlawan. Kadi kamo sa puno, mapresko. Hunga ni Paka, "Ido, nano kay dili ka nagasakat sa puno?" An sabat ni ido, "Dili ako gin-anak na parasakat..." Paaram, Miya. Paaram, Ido. Paaram, Paka.
3|ok|Gusto ni Sarla magkita permi san sapat na nagalupad.Usad ka adlaw, sa oras san klase ninda sa science, nagalantaw sya sa bintana kag nakakita sya sin agila na nagalupad sa langit. Grabe an sadya san sapat!Kag gusto nya man makakita sin eroplano na nagalupad. "Nano an imo ngaran? Dapat dili ka nagakita sa board?" hunga san bag-o na maestra sa klase ni Sarla.Kag nagdali-da;i si Sarla pagbuhat kag sabi nya " Pasensya Madam, nagakita ako san agila. Naga-asa ako na unta makalupad man kita parihas san sapat kag eroplano...." "Nano an imo ngaran? "Sarla." "Kaayos lang! Aram ba nyo an ngaran na Sarla an pinaka-una na Indian na babayi na piloto? Hamsa, an akon ngaran, na parihas san pato. An mga pato an pinaka-dako na nagalupad na sapat, aram nyo ba,"sabi san maestra."Maghatag ka minsan sin oras sa library,Sarla. Aram ko na damo didto sin libro na parti sa mga sapat kag mga flights, kag makina na nagalupad parihas san eroplano." Sa sunod sa pira ka adlaw, masadya si Sarla na damo sya naaraman parti san sapat kag eroplano. Aram ni Sarla na an mga tawo kaya maglupad, pero di parihas san mga sapat. Makakadto kita sa manlain-lain na lungsod sakay san eroplano, na usad san naimbento san katawhan. Sa bulig sani na makina, maranasan ta man ang kasadya sa eroplano. An mga sapat ay an mga nilalang na dili na kailangan sin makina para maglupad.Kadalasan, an pakpak san mga sapat dako pa sainda lawas. An mga pakpak ninda kay magaan, kaya may posibilidad na makalupad sinda. An mga eroplano dako kag sobra na bug-at. Kaparihas san sapat, an eroplano may igwa man pakpak paluyuhan sa kada kilid na nakabulig sa inda paglupad. An pakpak san eroplano kay kaparihas san hugis san sapat- nakakurba an sa taas kag flat an sa idalom na nakabulig sa inda sa paglupad sin hataas. Gin-buka san mga sapat an inda mga pakpak para makalupad, pero dili pa naton nakita na gin-buka san eroplano an inda mga pakpak! Gin-buka san mga sapat an inda pakpak para gamiton na ituglag an inda lawas pataas. Kag an eroplano nagalupad tungod sa kusog san hangin.Ini na mga makina an ginagamitan sin gas sa sulos san inda lawas para maghimo sin hangin na nagapadalagan sa idalom san eroplano. An makina ay usad sa pinakamakusog na makina na nagasirbing utak ng eroplano. Kapareho san sapat na ginagamit an utak kag lohika para igiya an paglupad, ginabuligan san makina an eroplano na itulak sa igbaw san duta kag buligan para mag-angat. An mga kotse kag iba pa na mga sarakyan na may igwa sin makina naga-angat man. Pero dili nakakadto sa kalangitan kapareho san eroplano. An hangin na nagadaloy sa taas kag ubos san inda pakpak na kapareho sin porma san pakpak san sapat kag ginataas an eroplano sa kalangitan kag ginapabayaan. An mga eroplano igwa sin mga ikog kapareho san sapat, para mamantinir kag mabuligan na mabag-o an direksyon. An eroplano kinahanglan san halaba na kamino para makatugpa san maayo sa duta.Ini na tugpaan san eroplano ginatawag na landingan na halapad kag halaba para makabwelo an eroplano saiya paglanding. An mga piloto an nagakontrol san eroplano, aram ninda kun pakain na direksyon sinda mapakadto gamit an mga moderno na teknolohiya. May kontak sinda sa kada landingan kag sa pulis na naga bantay sa kada landingan , na nagabulig sainda kun san-o kag diin an inda lokasyon. An eroplano kay bagan dako na sapat. Nagalupad man ini pero dili parihas san sapat. Gusto ni Sarla maging piloto kag magpalupad san eroplano pagdako nya. Aram nyo ba? An una na sarakyan panhimpapawid kay an Harlow na nag lupad san Hulyo 1941. An pinaka-una na piloto na lisensyado san India gin hatag kan JRD Tata san Pebrero 1929kaupod an Aero Club san India kag Burma. Pinakamatulin na sarakayan panhimpapawid sa buong mundo kay an Lockheed SR-71Blackhird na mas matulin pa kay sa tunog. Si Sarla Thakral an pinaka-una na babayi na indiana na nagpalupad san sarakyang panhimpapawid kag sya man an pinaka-una na piloto na naka tenir san 1000na oras sa paglupad. Hamos na !!! Magsadya kaupod an mga amigo sani na aktibidad: 1. Maghimo san papel na eroplano kag kita-on kun kanin-o na eroplano an pinaka turon maglupad. An papel ba o an paghimo san papel na eroplano na nagapaturon saiya paglupad? Obserbaran kun nanon mangyari. Igwa ba san pinagka-iba sa pagpalupad kun huyopon anay bag-o palupadon o idiritsyo dayon pagpalupad. 2. Makanam kita Fly- Don't Fly: Mag grupo kag maglupad sa patalibud san room na dili nagalapotan sa kada usad. Magtindog an taya sa usad na gilid kag magsampot san usad na bagay na nagalupad kag dili nagalupad. An dili naga lupad na bagay (parihas san lamisa), magtindog kun 'eroplano' kag mag-ingkod kun 'duta'. Kun sin-o naman an mamali sya naman an masunod na maging taya.
3|ok|Sa wakas, nakaabot na si Sarah sa balay ninda Rita! Amo ini an primero na pagbisita ni Sarah sa iya primahon na si Rita. Hali pa si Sarah sa Ottawa, Canada. May dara na regalo si Sarah para kan Rita. "Wow, hali ini isa Riedau Canal! Amo ini an lugar kun din an mga turista pwede magsakay sa baruto, pagpangisda kag pagpadarus-os." Sa isip nya pan-o kaya ini naaraman ni Rita? "Hmmm! Bagan kanamit san mga nakapwesto sa lamesa." Diin si Sarah matuna, bagan makaiila man an fruit salad, "'Rujak' sana an tawag," sabi ni Rita. "Kaharang man san Rujak. Tubig!" "Kinahanglan ni Sarah san tubig." sabi ni Rita. "An asin, mainit-init na tubig kag gatas an nakabulong sa napaso na dila," sugpon pa nya. Gintukdo daw ini san iya maestra sa iya. "Hmmn... tama sya. Nawara dayon an sakit." Kadunong mo," sabi ni Sarah kan Rita. Pagkahapon, namakal si Rita kag si Sarah. Nagdara si Rita san bayong. "Sabi san akon maestra usad ini na paagi para mabawasan an paggamit san plastic," sabi ni Rita kan Sarah. Gusto na lugod na makilala ni Sarah an maestra ni Rita. Tagpira kaya ini na pagkaon? Nagbilang si Rita gamit an iya mga tudlo sa kamot. "Wow, pareho an kwentada ni Rita kag san calculator." "An maestra ko an nagtukdo sa akon para mag-add san paspas," sabi ni Rita kan Sarah. Pan-o kaya makilala ni Sarah an maestra ni Rita? "Be patient," sabi ni Rita sa English! "Siguro gintukdo man ina sa iya san iya maestra," sabi ni Sarah sa isip nya. Yehey! Makaupod si Sarah kan Rita para mag-adal sa balay san iya maestra. Wara'n babayadan kag wara'n gasto. Sayon-sayon lang! "Pero, para sa diin ina na dara mo na samhod?" Myentras nagalakat, may nakasugatan sinda na mga bata. Tanan sinda makadto para mag-adal. May dara man sinda na mga gamit panglinis. Sabi ni Rita dili kaya san iya maestra na maglinis san mag-usad. Eksayted si Sarah na makilala ini na maestra. "Kun madalagan kita makaabot kita dayon," sabi nya. Hala! Ayaw kahandal. May maibubulig an aton maestra. Nag-abot na sinda! Sa wakas, nakilala na ni Sarah an Maestra ni Rita. Wow! An iba na bata nagaadal san Math; an iba nagaadal man sa English kag Science. Sa isip ni Sarah isad ini san maayo na paagi para makaaram. Naimpluwensyahan an maestra ni Rita san usad na babaye na an pangaran Susan. Nag-gradweyt sya sa usad na kilala na eskwelahan sa Pilipinas. Nagsapay sya san sakit na Rheumathoid Arthritis (RA) na naging rason san iya pagkaparalisado sa sulod san baynte-syete (27)katuig. Padayon sya na nagatukdo maskin nakahigda tuna alas-otso san aga hasta alas-otso san gab-i. Maskin nakahigda, nagatukdo sya san English, Kasaysayan, Computer, kag Math. Maskin sin-o na bata na gusto makaaram pwede. Puro palangga sya san iya mga estudyante kaya ginabuligan sya sa mga trabahuon pakatapos san inda pag-adal sana na adlaw.
3|ok|Isad ka aga, si Raju pakadto na sa skwelahan, parehas san dati,gurugusto nya an pagskwela kag nagalakat sya na masadya. Kag sadto na adlaw may nakita siya na kakaiba na mga porma pa kadto sa skwelahan na may dara na mga bag. Mentras naga paapiki sya sa mga porma, si Raju nagaisip kun mga gulay ba an iya nakikita, na nakikita nya sa merkado. Presko kag masustansya an mga gulay na iya nakikita na naga lakat na bagan mga sundalo na naga martsa pa kadto sa skwelahan. Naglakat si Raju sin matulin.Interesado siya sa iya mga bag-o na mga kaklase, gusto nya mag apiki sapag-kita. Sa wakas, naabutan ni Raju an mga naga martsa sa may unahan nya. gin tutok nya ini kag nangawa sa iya nakita. Tama gayud an hula nya na mga gulay: patatas,kamote,ube, kag iba pa na mga gulay na makikita sa merkado. Nano? Kamo ba gayud ina? mga hunga na naga labas sa iya baba. Wara nag sabat an mga gulay. Nagkita lang kag nagtawa la sinda. "Mapa ka-in kamo?" hunga ni Raju. " Diin paman gali?" sabat san mga gulay, sabay sinda na nag sulti. "Pakadto kami sa skwelahan!" nag tando la si Raju. Diri nya aram an sasabihon nya. Kag nagpa dayon sya sapag lakat pakadto sa skwelahan. Taud-taud, gi kita ni Raju kun ada lang gihapon an mga gulay. Kag na ngawa naman sya utro sa iya nakita. Nag apil na an mga dahon na gulay sa mga iba pa na mga gulay. Nag martsa man sinda pa kadto sa skwelahan kag may mga dara man na mga bag. Nag intra na si Raju sa martsa san mga gulay, waran mabutangan sa kasadya na nababatyagan ni Raju. Wara pa siya may naarman na may parehas sa iya na naging parte sa martsa san mga gulay pa kadto sa skwelahan. San nag abot na sinda sa skwelahan. Tanan na mga studyante nag ralapit sa portahan para magkita sa kakaiba na martsa. Sa inda pagka ngawa, nabuka ninda inda baba. Naglabas an maestra ni Raju, kag nagsabi sa iya na "Maayo ka na bata", sabay tapik sa likod ni Raju. "Salamat Mam,"sabat ni Raju. An iba na mga studyante nag palakpakan kag nag siyak. Nag hali na an inda maestra kag may iba pa na nagtapik sa iya, kag medyo kusog ini. Nakamangno si Raju.Gina uyog siya sa iya iloy, na naga istorya, " Pag mata na, Raju! Ma urhi kana sa skwelahan." Nakamangno na si Raju. " Nag damgo ako," sabi nya sa iya sadiri. "Kakaiba man idton damgo ko!" nag labas na si Raju sa iya kwarto, kag gintawahan niya an iya sadiri. Nag apura na siya kay habu nya na ma urhi siya sa skwela.
3|ok|San kinasadto na panahon, grabe an tamad san adlaw. Gasirak lang kun nano na oras o san-o nya lang gusto. Naghuni an manok Tik-tilaok, pero wara'n adlaw na nagsirak. An adlaw wara magsirak. Kaya an bituon kag bulan waran pahuway kag sigeda an katrabaho. Nag-urusapan sinda na kaistoryahon an adlaw na mahatagan sinda san oras kada usad, pero wara magtugot sa inda kagustuhan an adlaw. Nagtesting pangngayo bulig an Bulan kag bituon sa kalangitan. Napagdesiyonan san langit na bahinon sinda sa aga kag gab-i. An Adlaw nagtugot sa iristoryahan ninda na magasirak siya sa aga ky kun dili siya magtugot pahahali-on siya sa langit. Kaya kada aga, an maok nagatilaok na pag oras san pagasirak kag pagalubog sin adlaw. Sa gab-i naman nagakislap an bulan kag bituon sa langit. Tuna sadto, naging mahigos an adlaw magsirak sa aga. Masadya sinda adlaw, bulan kag bituon na kada usad sa inda may tama na oras magkislap kag sirak sa langit.
