language|level|flag|title|text
cebuano|2|residual_prefix|Ang Managhigalang Alibangbang|Pagsidlak sa adlaw,mao usab ang pagbuka sa gamay nga tando-tando. Pagbuka niini, nigawas ang usa ka maanyag nga alibangbang. Siya si Mayang. Gibantug siya nga pinakamaanyag nga alibangbang. Maong taas iyang pagtan-aw sa iyang kaugalingon. Usa ka adlaw, naay tulo ka alibangbang nga gustong makighigala kang Mayang. "Pagkamaanyag ni Mayang", ingon ni Liling nga adunay bughaw nga pako. "Mao gyud, pagkamaanyag sa iyang kolor",matud pa ni Aning, nga adunay pako nga itom. "Amiguhon nato siya", ingon ni Neneng nga adunay pako nga pula. Nakita ni Mayang nga gusto moduol ang tulo ka alibangbang, apan dili siya makighigala. Samtang nagpahulay si Mayang, adunay bata nga gustong modakop sa iya,siya si Malu. Sa dihang dakpon na unta siya ni Malu, gibugaw nila Liling, Aning ug Neneng hangtod nakalupad siya. Mapaubsanon siyang nangayo ug pasaylo sa tulo ka alibangbang. Malipayon si Mayang nga nagpasalamat sa tulo ka alibangbang nga nagluwas kaniya. Sukad niadto, malipayon na siyang nakighigala sa tanang alibangbang sa matahom nga hardin.
cebuano|2|residual_prefix|Ang mga Magulang ug Manghud nga|Si Dany may duha ka manghud nga lalaki. Si Dany ang kinamagwangan nga anak. Si Daro ug si Dara ang mga manghud ni Dany. Si Dany ug iyang mga manghud nga lalaki gaduwa ug soccer. Si Sokha adunay duha ka maguwang nga lalaki. Si Sokha ang kinamanghuran nga bata. Si Sokhom ug si Sokhorn ang mga maguwang na laki ni Sokha. Si Sokha ug ang iyang maguwang na laki nanglangoy. Naa koy manghod nga lalaki ug maguwang nga lalaki. Ang pangan sa akong maguwang nga lalaki kay Pros. Vituo naman ang pangan sa akong manghod nga lalaki. Magkita kami ni Dany, Sokha, ug ang ilahang maguwang ug manghod nga lalaki.
cebuano|2|pub_marker_in_body|Ang Pag-apil ni Sutiha sa Lalumba sang Karang|Ang Pagsali ni Sutiha sa Paligsahan ng Tiyakad Wala si nanay sa balay, ang igsoon ni Sutiha kay nagapanglimpyo sa balay. Gisulayan ni Sutiha nga patulugon ang iyahang igsoon na lalaki. Ay tan-awa gud oh! May palumba sa karang! Hmmm... gusto ni sutiha nga muapil sa padula sa piyesta. Sa maayong palad, nakatulog dayon ang iyahang igsoon. Makapraktis na si Sutiha sa iyahang karang. Okay, tama na nga pagpraktis, oras na para magpalista sa palumba. Halaka diha! Dili makaapil si Sutiha sa padula/palumba nga siya ra isa. Dapat kay naa siyay mga kagrupo. Kagrupo? Hmm... naay batang babaye nga ka edad ra niya. Pwede to niya na ma agda para makaubra sila ug grupo. Pero, ulahit na ang tanan kay nakaapil na sa ubang grupo ang batang babaye. Si Sutiha niadtog plasa. Wow, sigurado najud nga naay mangin grupo/kagrupo didtoa para kay Sutiha. Puwede kaha katong grupo nga naay mga kolor rosas nga panghigot sailahang mga bukton? "Dili, dili ka puwede muapil sa amoa. Kami kay grupo rajud sa mga lalaki." Ingon nila. Gusto ni Sutiha nga muapil sa kining grupoha apang kumpleto na kani sila. Unsa pa nga grupo ang kulangan pa ug usa ka miyembro? Ali! Magbuhat ta ug atoang sarili nga grupo. "Sige, apila ko" "Ako pud" Wow! Ug sa karon may anaa nay ka grupo si Sutiha. Ang Ang kini nga proyekto sa paghimo og libro adunay mga talagsaon nga mga babaye na bida nga ingon nga mga karakter sa ug adunay mga babaye nga magsusulat, ilustrador, editor, ug ilustrador. Kini nga libro gihimo pinaagi sa nagtinabangay nga ehersisyo sa ug nga gisuportahan sa Estee Lauder Company. Ang pagbansay ug uban pang mga propesyonal nga pag-uswag sama sa pagguhit ug pagsulat sa kini nga libro gipangunahan sa
cebuano|2|bio_tail|Ang Panganod nga Basura|Si Cheeko ang kinamagul-anong batang babaye sa managhigala. Siya ang kinamagul-anong batang babaye sa klase. Siya na siguro ang kinamagul-anong batang babaye sa tibuok kalibutan. Higala? Walay usa mang higala si Cheeko. Walay bisag usa nga ganahan makigdula kang Cheeko. Tungod kay adunay panganod nga basura sa iyang ulohan Panit sa kahil ug pakete sa biskwit, Guba nga dulaan ug mga tinalhan sa lapis, Pisat nga botelyang plastik ug mga plastik bag nga may lainlaing kolor, Kining tanan gitapuk-an og sabaan nga mga langaw. Walay ganahan makigdula sa usa ka batang babaye nga may basura sa ulohan. Unsaon na lang kung mahulog ang latang panit sa saging sa imong ulo? Yak! Kaluod! Wala na pod nakigdula si Cheeko og Piyong-piyong. Tungod kay makit-an ang basura sa iyang ulo. "Kuyog ta og lakaw paingon sa eskwelahan," ingon niya kang Sona. Pero nidagan si Sona paingon sa laing direksyon. "Pwede ba kong manghulam sa imong tahal?" pangutana niya kang Sweety. Nagmugtok sa Sweety ug nibalhin og lingkuranan tapad ni Asha. Perming mag-inusarang maniudto si Cheeko. Kabalo si Cheeko nga angay unta niyang gisunod ang iyang mama nga dili magkatagkatag. "Ayaw ilabay ang panit sa saging sa dalan!" "Ilabay ang pakete sa biskwit sa basurahan." Apan wala naminaw si Cheeko. Nikatawa lamang siya ug nipadayon sa pagkatagkatag. Usa ka adlaw, pwerteng sukoa ni mama. Giingnan niya si Cheeko nga kung dili siya maminaw, ang tanang basura magsunod-sunod niya bisag asa siya moadto. Nikatawa ra si Cheeko. Kinaugmaan, nakamata na lang si Cheeko sa baho ug kasaba sa mga langaw. Usa ka panganod nga basura ang naa sa ibabaw sa iyang ulo. Natinuod ang sulti ni mama, wala na kakatawa si Cheeko. Gisulayan ni Cheeko nga modagan palayo, apan mosunod ang panganod nga basura bisag asa siya. Nikuha si Cheeko og silhig-tukog aron silhigon kini, apan dili kini masilhig Gibuhat na ni Cheeko ang tanan. Nisinggit siya ug giingnan ang panganod nga biyaan na siya. Gisulayan sad niya nga ilabay ang panganod sa basurahan. Apan dili gayod mawagtang ang panganod. Nisamot ang kaguol ni Cheeko. Sa kalit adunay nahitabo! Nakit-an ni Cheeko si Bala nga naglabay og panit sa saging sa karsada. Naglagot si Cheeko. Wala ba niya nakita ang panganod sa iyang ulohan? "Hoy bata!" singgit niya, "ayaw ilabay ang panit sa saging sa karsada, basig adunay madakin-as!" Nahadlok si Bala sa panganod nga basura, maong gilabay niya ang panit sa saging sa basurahan. Kinaugmaan, ninggamay ang panganod nga basura! "Ngano kaha ni?" natingala nga pangutana ni Cheeko. Nakita ni Cheeko si Tiya Reema nga naglabay og platik bag. "Tiya!" tawag niya. "Pwede bang puniton nimo ang plastik bag kay pwede pa kining magamit pag-usab." Gipunit ni Tiya Reema ang bag ug nibiya. Kinaugmaan pagmata ni Cheeko, nigamay na usab ang panganod. Ningpahiyom si Cheeko. kabalo na siya kung unsay angay buhaton. Sa higayon nga adunay galabay og putos sa biskwit o tinalhan sa lapis, buyagon dayon ni Cheeko. Ginapunit niya ang mga botelya nga plastik ug ginasulod sa basurahan. Nag-anam-anam og kalimpyo ang ilang lugar. Ug ang panganod nga basura sa ulohan ni Cheeko nag-anam-anam og kagamay. Hangtod usa ka adlaw, nawala na kini. WALA NA tanan! Si Cheeko na ang kinamalipayonang batang babaye sa tibuok kalibutan! Wala na pag-usab nagkatagkatag si Cheeko. Gikalipay niya sa hilom ang pagpuyo sa limpyo nga lugar. Apan nahadlok siya nga basig usa ka adlaw mobalik pag-usab ang panganod nga basura. Kinsay makasulti! Hisgotan Nato ang Basura May ideya ba kamo unsay mahitabo kung magkatagkatag kita og basura? Dili kini mahimong panganod nga basura sa imong ulohan, kini mahimong tapok sa basura duol sa inyong balay. Kung ikaw magkatagkatag, ang uban niini maadto sa daplin sa dalan ug modayon sa agianan sa tubig nga gikan sa inyong mga balay. Kini nga mga basura maoy hinungdan sa pagbara ug puy-an og mga langaw nga maoy hinungdan sa nagkalain-laing sakit. Haay! walay si kinsa man ang gustong mopuyo sa sa hugaw nga palibot. Bisag pangutan-on pa nimo si Cheeko. Kini ang paagi aron atong mapugngan ang pagtungha sa panganod nga basura. Pwede kitang magsugod pinaagi sa dili pagkatagkatag sa atong palibot. Batasanon natong ilabay ang atong basura sa insaktong basurahan. Pangitaa ang kinaduolan sa imoha. Pagkahuman mokaon og saging, ayaw ilabay ang panit sa dalan. Ibutang ang panit sa gamay nga bag hangtod makakita ka og insaktong basurahan. Daghang butang nga sa imong paminaw walay pulos, parehas sa puyo nga pwede nimong mabutangan sa panit. Apan dili tanan basura. Maong ayaw ilabay ang puyo kuyog sa panit. Dad-a kini sa balay ug gamita pag-usab. Taklubi ang basurahan para dili kini sudlon sa langaw ug uban pang insekto. Ang Panganod nga Basura Ang panganod nga basura nga naa sa ulohan ni Cheeko, nga maoy hinungdan nga siya ang kinamagul-anong bata sa kalibutan. Basaha ang estorya ug hibaloa kung unsa ang paagi aron mawala ang panganod sa iyang ulohan. Kini naa sa ikaduhang lebel sa librong pangbata. Digital ang Pratham Books aron mahatag ang multilingual sa mga kabataan.
cebuano|2|residual_prefix|Ang Prinsipe ug ang Tigre|Gihimoan sa mga gwardya ang ilang prinsipe og bola nga gikan sa dahon sa bayur. Ilang sa yuta tapad sa bola ang ihap sa dahon nga ilang gigamit. "Gusto ko og mas dako nga bola sa bayur!" Misinggit ang prinsipe. "Tan-awa ni nga numero! Kinahanglan ta og libu-libo... milyon-milyon... kinahanglan ta og mas daghan pa!" "Pero amoa nang nagamit ang tanan nga mga batan-ong dahon, among kamahalan. Gabok na ang mga gulang nga dahon. Dili na pwedeng himuon og bola," ingon sa usa sa mga gwardya. "Lakaw! Pangita mo sa lasang!" sugo sa prinsipe. "Pero. . . among prinsipe, si Inyiak, ang hari sa lasang didto gapuyo," tubag sa usa pa ka gwardya. "Mahadlok ming moadto." "Sige, ako na lang usa ang mangita. Dili ko mahadlok." Sulti sa naglagot nga prinsipe. Niadto siya sa lasang. Gisunod siya sa mga nahadlok nga mga gwardya. Nangita ang prinsipe sa mga nindot nga dahon. Ug sa kalit lang . . . Rawrrr! Hala! "Naa na si Inyiak, ang hari sa lasang!" misinggit ang tanang mga gwardya. Nanagan sila og kusog kaayo! Nabulag ang prinsipe sa iyang mga gwardya. Wala siya kabantay, sa iyang pagdagan nahasulod siya sa ilawom nga bahin sa lasang. Karon nag-inusara na lang siya. Unsay angay niyang buhaton? Bisan asa siya modagan masugat-an ra gyapon niya ang tigre. Sa kadugayan, murag nakalayo na siya sa tigre. Pero asa ang dalan padulong pauli? Hala! Naa na pod ang tigre! Ug sa dihang ang prinsipe nakaamgo og usa ka butang. Gibabagan ra siya sa tigre sa pag-adto sa usa ka direksyon. Wala siya naningkamot nga mabuntog siya. Gisulayan ba sa tigre nga dumduman og papauli ang prinsipe ? Basig gusto ra niyang motabang. Namatikdan sa prinsipe ang mga panit sa durian sa agianan. Timaan ba kini alang kaniya? Nahadlok ang prinsipe apan gisubay niya ang mga panit sa durian sa agianan. Hinay, hinay hinay. Sa matag higayon nga nawala ang prinsipe, gihatagan siya sa tigre usa ka bag-ong timailhan. Sa katapusan, naabot na gayod ang prinsipe sa baryo. Nakapauli na siya! "Raaawr!" uwang sa tigre gikan sa lasang. Nagduha-duha ang prinsipe. Murag uwang kana sa kasakit. Mibalik ang prinsipe sa lasang. Na lit-ag ang tigre! Gitabangan sa tigre ang prinsipe. Karon, ang prinsipe na pod ang motabang sa tigre. Nadungog usab sa hari ang uwang sa tigre. Gidala niya ang mga gwardya sa ngilit sa lasang. "Ayaw siya og pasakiti, Pa!" nihilak ang prinsipe. "Kini nga tigre nitabang kanako Nakurat ang hari, apan mapasalamaton siya sa tigre. Gipahayag niya, "Ang mga tawo ug tigre kinahanglan nga magrespetuhanay sa usa'g usa. Kini nga tigre maoy nagluwas sa akong anak. Sukad karon, wala'y bisan kinsa sa atong gingharian ang magpasakit sa mga tigre ug dili nila kita pasakitan."
cebuano|2|pub_marker_in_body|Ang regalong relo|Nisuroy si Tatay Rolly sa tindahan. Nagpangita siya og regalo ni Roy. Nakita niya ang relo sa estante. Gitan-aw niya ang azul nga relo. Gipaputos ni Tatay Rolly sa tindera. Azul nga papel ang putos niini. Nagdali og pauli si Tatay Rolly. Naghuwat siya og bus sa terminal. Nakasakay si Tatay Rolly sa bus. Gibutang ni Tatay Rolly ang regalo. Duol na siya sa ilang balay. Dali siya nga nanaog sa bus. Sa naglakaw siya padulong sa balay. Nasulod sa iyang huna-huna ang regalo. Hala! ang regalo nahabilin sa bus. Rolly ang bus. Wala nagdugay nibalik dayon ang bus. Gidunol sa drayber ang iyang regalo. Dako ang kalipay ni Tatay Rolly. Nagpasalamat si Tatay Rolly sa drayber. Nagdali og lakaw si Tatay Rolly. Naghinam-hinam siya nga mahatag ang regalo. Gihatag ni Tatay Rolly ang regalo. Nasurpresa si Roy sa regalong relo. Ang regalong relo Level , Grade may adapt and add to this work. You must keep the an official an adaptation of this work, please add the following disclaimer along with the attribution: This is an adaptation of an original work by sa libro: Isturya sa relo ni Roy. Mga gigamit nga letra: m, a, t, k,s, y, o, -, n, ay, p, g, i, d, l, u, b, h, w, r, e, ng, pr, gr, tr, kw, ñ, c, j, f, q, v, x, z Mga sige ug gamit nga pulong: si, sa, og, ni, iyang, nga, ang Mga bag-ong pulong nga makat-unan: nisuroy, estante, nasurpresa
cebuano|2|residual_prefix|Ang Trabahanteng Olmigas|Ang olmigas usa ka matang sa insekto nga imong makita bisan asa. Aduna silay nagkalain laing klase. Adunay gitawag ug trabahanteng olmigas o ant workers. Mangita sila og pagkaon aron magpaambit sa usag usa. Mag - uban gayud sila kung mugawas. Magtinabangay sila sa pagkuha sa pagkaon. Ang ilang pagkakugihan usa ka maayo nga panig-ingnan nga masundog sa mga tawo. Nianang paagiha, kita mahimong mauswagon.
cebuano|2|residual_prefix|Ang Una Na Operasyon ni Dr Sokha|Operasyon ni Dr. Sokha Sin Sinat Nakit-an ni Sokha ang iyang daan nga teddy bear nga gilubong sa likud sa aparador. Ang balahibo sa oso luag na ug ang usa sa iyang mga mata nga butones hapit na malaya, apan siya gihapon ang parehas nga Tin Tin nga gihigugma ni Sokha. Gusto sa iyang inahan limpyohan ang iyang daan nga mga dulaan aron mahatag sa iyang igsoon nga si Dara, apan dili niya biyaan si Tin Tin. Malipayon nga gipalingkod ni Sokha si Tin Tin sa iyang higdaanan, nga buwag sa ubang mga duwaan. Nisulod si Dara sa ilang kuwarto ug gipangutana si Sokha kung unsa ang iyang gibuhat. "Gaglimpyo sa daan nakong mga duwaan nga ihatag kanimo," tubag ni Sokha. "Naa nakoy kinahanglan na buhaton karon, mobasa sa akong mga libro sa medisina kauban si mama." Paghawa ni Sokha, mahinamon nga gitan-aw ni Dara ang mga duwaan. Adunay daan nga eroplano nga wala tugoti ni Sokha na magduwa siya! Ug ang tigre nga kanunay gipangayo ni Dara! Unya nakita ni Dara ang teddy bear sa higdaananni Sokha. Basin nakalimot si Sokha sa pagbutang sa kahon. Gipunit ni Dara ang daan nga teddy bear ug niingon, "Katawanan tan-awon ng teddy bear. Gusto ba ka molupad uban nako?" Nagsugod sa pagdagan si Dara sa sulud sa kwarto dala ang teddy bear, giuyog siya pataas ug paubos. "Wheee!" Sa sala, nilingkod si Sokha nga nagbasa sa usa ka bag-ong libro sa litrato nga gihatag sa iyang mama bahin sa mga operasyon ug tambal. Gusto ni Sokha mopareho sa iyang mama, usa ka doktor. Nagtan-aw siya sa iyang inahan maayo, nangopya sa matag lihok. Pagkahuman, nadungog ni Sokha ang usa ka paghugno ug pagsinggit gikan sa pikas nga kuwarto. Nagdagan si Dara padulong sa ila, dala ang teddy bear ni Sokha. Ang bukton sa bear hapit na maputol ug nagbitay ra sa pipila nga mga hilo. "Mama, ang teddy bear nanginahanglan doktor!" ingon ni Dara. "Unsa ang imong gibuhat kang Tin Tin?" nisinggit si Sokha. "Dali, Sokha," pagsugod sa iyang inahan. "Unsa may nahitabo Dara?" "Nasakitan siya," ingon ni Dara. "Ang iyang bukton naabtan sa aparador sa paglupad namo." Namula ang nawong ni Sokha. Ngano nga nagdula si Dara kauban si Tin Tin? Karon ang iyang hinigugma nga bear nadaut hangtod sa kahangturan. Ang mama ni Sokha naghinay-hinay og lingkod tupad sa teddy bear ug nagsugod sa pagtan-aw sa kadaot. "Magsugod ta sa pagsusi sa iyang kasingkasing — dugdog, dugdog! Maayo ang tunog." Naghapa si Sokha sa sopa. "Ma, sa bukton ra niya ang giguba ni Dara, nganong gisusi mo man ang tanan?" "Sokha, kinahanglan nga kalma ka ug mapailubon. Kinahanglan masiguro sa doktor nga ang pasyente dili masakitan bisan asa pa," gipasabut sa mama ni Sokha. "Sige," tubag ni Sokha, nga nagtan-aw kay Tin Tin. "Ang iyang mata dili maayo ang itura. Susihon nato kana." Nakompleto ni Sokha ug ang iyang mama ang ilang pagsusi kay Tin Tin. Nitangla si Sokha sa iyang mama, "Murag nasakitan jud siya. Sa akong hunahuna kinahanglan naton nga operahan." "Lage," ingon sa iyang mama. Ang inahan ni Sokha niadto sa ilang butanganan sa libro ug gikuha ang usa sa mga libro bahin sa pagtahi. "Dili ko pamilyar sa labing bag-ong mga pamaagi alang sa operasyon nga kinahanglan ni Tin Tin," ingon sa inahan ni Sokha. "Kinahanglan pa magtuon ta ug taman." "Wala ka kabalo kung unsaon siya ayohon?" Nabalaka sa pangutana ni Sokha. "Ayohon nato siya," tubag sa iyang mama. "Ang mga doktor kanunay nga kinahanglan nga mag-toun bahin sa labing bag-o nga mga pamaagi aron masiguro na makuha sa ilang mga pasyente ang labing kaayo nga pag-atiman." Ninghupaw sang lawom si Sokha ug nagsugod sa pagtan-aw sa libro uban sa iyang mama. Pagkahuman makit-an ang tama nga pamaagi nga gamiton, gitapok ni Sokha ug iyang mama ang mga kagamitan nga kinahanglan nila alang sa operasyon. Hilo. Check. Dagum. Check. Gunting. Check. Suga sa operasyon. Check. Nakakita usab sila usa ka habol ug unlan aron nga komportable si Tin Tin. "Sa akong hunahuna kinahanglan usab nga motabang ang imong igsoon sa kini nga operasyon," ingon sa inahan ni Sokha. "Apan siya ang nagbuhat niini kang Tin Tin!" nagprotesta si Sokha. "Oo apan dili maayo ang iyang gibati, busa mas makabulig para sa kaniya nga matabangan ug makita kung unsa ang trabaho sa pag-ayo ka Tin Tin," tubag sa iyang mama. "Gawas pa, ang mahagiton nga mga operasyon kinahanglan ang usa ka bug-os nga koponan aron mahatagan ang labing kaayo nga pag-atiman." Wala malipay si Sokha sa ideya apan gusto niya nga makuha ni Tin Tin ang labing kaayo nga pag-atiman. Gisugdan sa grupo ang operasyon. Gitunol ni Dara kay Sokha ang dagom ug hilo. Gipadayon ni Sokha ug sa iyang inahan ang pagsulud sa dagum, ug ang iyang inahan ang naghimo sa una nga pagtahi. Nagtan-aw si Sokha samtang ang iyang mama hinay ug tinuyo nga naghimo sa sunod nga pagtahi. "Pagmapailubon," niingon sa iyang kaugalingon. Pagkahuman sa gihimo sa iyang inahan nga pipila pa nga mga tahi, niliso siya ka Sokha. "Gusto ba nimo ikaw maghuman sa operasyon?" nangutana siya. Oo, siyempre buhaton niya! Gikuha maayo ni Sokha ang dagom gikan sa iyang inahan, gihimo ang katapusang pagtahi, ug gihugot ang hilo. Pagkahuman iyang gibalik ang dagom sa iyang mama aron mahuman ang tahi. "Ug . . . mana kita," ingon sa mama ni Sokha, samtang gisiguro ang tahi. "Kani Sokha, ayo na ang bukton ni Tin Tin." "Dili ba kinahanglan nato nga bantayan si Tin Tin sa makadiyot? Gibasa ko lang nga ang pag-follow up sa pag-atiman sama kahinungdanon sa operasyon." "Sakto ka," ingon sa iyang mama. "Siguruha nga hatagan siya daghang pahulay ug bantayan ninyo ang mga tinahi aron makita kung giunsa kini makapugong. Mahimo nga makdula na kini siya sa sunod na adlaw." "O, salamat Ma. Ikaw jud ang labing maayo nga doktor sa kalibutan." "Kana ang labi ka dako nga gibati sa usa ka siruhano," ingon sa inahan ni Sokha. "Walay sapayan." Pagbalik sa iyang kuwarto, gipahigda ni Sokha si Tin Tin sa iyang kama. "Dr. Sokha?" nangutana si Dara samtang ningsulod nga naay dala nga daghan na duwaan. "Adunay ka ba panahon aron makakita sa pipila pa nga mga pasyente?"
cebuano|2|title_repeat|Ang Upat ka Hayop|Adunay upat ka hayop sa kakahoyan. Ang Unang hayop mao si Manok. Nagpuyo siya sa Amihanan nga bahin. Si Koneho ang iya nga amigo. Sa Habagatan nga bahin siya nagpuyo. Si Iro nagpuyo sa Sidlakan. Amigo niya ang taas og ikog. Siya si Itom, taga Kasadpang bahin. Suod nga amigo ni Iro. Sukad kaniadto magkita-ay gyod ni sila. Kada-bulan sila magkita-kita. Nakabalita si Manok. Adunay manakop og hayop sa kakahoyan. Nahadlok si Koneho sa balita niya. Unsay atong buhaton? Pahibaw-on nato ang tanan nga hayop. "Sige", matod pa ni koneho. Ug gipahibalo nila ang tanang hayop. Busa nanglakaw sila palayo aron mabuhi. Ug namahawa sila sa kakahoyan.
cebuano|2|pub_marker_in_body|Ang Valentines Card|Valentines day. Ang mga tinun-an sa Grade excited. Magbuhat sila og Valentines Card. Alang kini sa ilang mga minahal. Sama sa ilang pamilya ug higala. Matag usa kanila adunay lain-laing estilo. Ilang gipakita ang abilidad sa pagbuhat. Pipila nigamit og recycled materials. Uban nigamit pakaw sa mais. Nigamit ginit sa lubi. Nigamit usab og gapas. Kugihan kaayo ang mga tinun-an. Gusto na silang makahuman og buhat. Pagkahuman nila og desinyo. Ila kining sulatan og mensahe. Ang mga bata nagbuhat og mensahe. Adunay mensahe alang sa inahan. Mensahe alang sa amahan. Ang uban nagbuhat alang sa maestra. Adunay para sa lola. Adunay para sa lolo. Excited kaayo ang mga tinun-an. Gusto na silang mo pa uli. Ilang ihatag ang Valentines Card. Pag-abot nila sa balay. Gihatag ang Valentines Card. Malipayon sila sa nadawat. Ang Valentines Card Level , Grade may adapt and add to this work. You must keep the an official an adaptation of this work, please add the following disclaimer along with the attribution: This is an adaptation of an original work by sa Libro: Kini mahitungod sa mga estydyante nga nag buhat ug mga valentines card para sa ilang mga hinigugma sa kinabuhi. Gigamit na mga Letra: m, a, t, k,s, y, o, -, n, ay, p, g, i, d, l, u, b, h, w, r, e, ng, pr, gr, tr, kw, ñ, c, j, f, q, v, x, z Mga sige ug gamit na mga pulong: adunay, mga, ang, sila, para, og, sa Mga bag-ong pulong na makat-onan: recycled materials, excited, pakaw, valentines, desinyo, valentines, card, estilo
