book_title,average_sentence_len,average_syllable_count,grade_level,language,fkgl_score,predicted_label
An_Kawat_ni_Mona_buda_Milo___Central_Bikol,6.727272727272728,1.9594594594594597,1,bikol,10.15525798525799,3
An_Koneho_asin_Ayam___Central_Bikol-v12022.08.26T022028,12.133333333333333,2.0824175824175826,1,bikol,13.714527472527475,3
An_Lion_Nagdadalagan_asin_an_Baka_Naglalakaw___Central_Bikol,4.0,2.227272727272727,1,bikol,12.25181818181818,3
An_Magayunun_na_Aldaw___Central_Bikol,6.962962962962963,1.872340425531915,1,bikol,9.219172576832154,3
An_Magbarkadang_Kasag_asin_Sira___Central_Bikol,12.357142857142858,1.953757225433526,1,bikol,12.283620974401323,3
An_Mahamis_na_Mansanas___Central_Bikol,7.136363636363637,1.9681528662420384,1,bikol,10.417385639837871,3
An_Makaraw_na_Millipede___Central_Bikol,9.384615384615383,2.1557377049180326,1,bikol,13.507704918032786,3
An_Nawawarang_Aking_Pato___Central_Bikol,6.285714285714286,2.125,1,bikol,11.936428571428575,3
An_Paglinig_sa_Hawak___Central_Bikol,9.8,2.056122448979592,1,bikol,12.494244897959184,3
AN_SADIT_NA_BITOON_NI_ALI___Central_Bikol,8.764705882352942,1.919463087248322,1,bikol,10.477899723647848,3
An_Sadit_na_Siyo_saka_an_Pato-pato___Central_Bikol-v12022.08.11T021900,13.8,2.154589371980676,1,bikol,15.216154589371982,3
An_Sadit_na_Ukay_Saka_An_Sira___Central_Bikol,7.266666666666667,1.8990825688073396,1,bikol,9.653174311926609,3
An_sakong_Lawas___Central_Bikol,10.5,2.090909090909091,1,bikol,13.177727272727271,3
An_Sakong_mga_Tanum_na_Kaunon___Central_Bikol,8.804878048780488,2.063711911357341,1,bikol,12.195702993041014,3
An_Samuyang_Pamilya___Central_Bikol-v12022.08.11T022308,4.7,2.276595744680851,1,bikol,13.106829787234044,3
An_Sarung_Dakulang_Keyk___Central_Bikol,6.75,1.839506172839506,1,bikol,8.74867283950617,3
An_Tulong_Saradit_na_Kuting___Central_Bikol,4.56,2.149122807017544,1,bikol,11.548049122807022,3
An_Turtle_Dove___Central_Bikol,6.5,2.1346153846153846,1,bikol,12.133461538461539,3
An_Tánga_saka_an_Tinapay___Central_Bikol-v12022.08.11T023654,8.461538461538462,2.118181818181818,1,bikol,12.704545454545457,3
An_Ulod_na_Nakaistar_sa_Samuyang_Hardin___Central_Bikol,8.11111111111111,2.105022831050228,1,bikol,12.412602739726026,3
Baka_Na_May_Sarong_Sungay___Central_Bikol,12.0,2.5,1,bikol,18.59,3
Chichi__Munu__Maliputon!___Central_Bikol,6.866666666666666,1.8446601941747571,1,bikol,8.854990291262137,3
Dae_Ako_Takot_sa_Uran___Central_Bikol,10.285714285714286,2.138888888888889,1,bikol,13.660317460317462,3
Dakulaon_Sadiyuton___Central_Bikol,6.827586206896552,1.9848484848484849,1,bikol,10.493970741901776,3
Gusto_ni_Nin_na_Masanlian___Central_Bikol,7.305555555555555,2.0950570342205324,1,bikol,11.98083967046895,3
Hain_si_Bonta____Central_Bikol-v12022.08.11T090810,4.65,1.8494623655913975,1,bikol,8.047155913978493,3
Hardin_nin_Burak____Central_Bikol,19.0,2.014354066985646,1,bikol,15.589377990430624,3
Ini_an_sakuyang_Hawak___Central_Bikol-v12022.08.26T013856,5.35,1.94392523364486,1,bikol,9.434817757009352,3
Insekto_sa_Sakong_Lugar___Central_Bikol,11.692307692307692,2.046052631578948,1,bikol,13.113421052631583,3
Ipahiling_asin_Iistorya___Central_Bikol,9.191489361702128,2.039351851851852,1,bikol,12.059032702915687,3
Iskedyul_ni_Momo___Central_Bikol,8.75,1.9714285714285715,1,bikol,11.085357142857148,3
Kolor___Central_Bikol,6.2,1.8548387096774197,1,bikol,8.715096774193555,3
Kun_Harayo_si_Mama___Central_Bikol,6.3478260869565215,2.037671232876712,1,bikol,10.930172721858249,3
Kurong_asin_Tanos___Central_Bikol,7.133333333333334,1.6635514018691588,1,bikol,6.821906542056077,3
Magagayon_na_Hayop_sa_Tubig___Central_Bikol-v12022.08.26T024250,7.5,1.9733333333333332,1,bikol,10.620333333333335,3
Magbilang_Kita_nin_Bitis___Bikol_Central-v12022.08.11T095957,6.777777777777778,1.7704918032786885,1,bikol,7.945136612021859,3
Magbilang_nin_Sabay___Central_Bikol-v12022.08.25T061128,18.58333333333333,1.9506726457399104,1,bikol,14.675437219730942,3
Magbirilang_Kita!___Bikol_Central-v12022.08.11T100425,20.0,2.3,1,bikol,19.349999999999998,3
Magtarabangan_Kita___Central_Bikol,13.666666666666666,1.91869918699187,1,bikol,12.380650406504063,3
Mga_Kagamitan_Para_aa_Pag-uma___Central_Bikol,13.22222222222222,1.9747899159663864,1,bikol,12.869187675070027,3
Mga_Kulay_nin_Kinaban!___Central_Bikol-v12022.08.26T020850,12.0,2.07843137254902,1,bikol,13.61549019607844,3
Naaraman_Ko___Central_Bikol,4.666666666666667,2.446428571428572,1,bikol,15.097857142857151,3
Nagkakarantang_Bayong_ni_Bounthy___Central_Bikol-v12022.08.26T013423,10.666666666666666,2.0416666666666665,1,bikol,12.661666666666665,3
Naglalakaw-lakaw_sa_Hardin____Central_Bikol,7.888888888888889,1.9154929577464788,1,bikol,10.089483568075117,3
Oras_na_para_Magkarigos_Bonoy_asin_Noboy___Central_Bikol,4.829787234042553,1.7973568281938326,1,bikol,7.502427593963823,3
Paduman_sa_eskwelahan___Central_Bikol,7.35,2.108843537414966,1,bikol,12.160853741496599,3
Pagtabang_sa_Gamgam___Central_Bikol,10.909090909090908,2.0166666666666666,1,bikol,12.461212121212121,3
Pano_Nakua_kan_mga_Insekto_an_Saindang_Kolor____Central_Bikol,9.806451612903226,2.0,1,bikol,11.83451612903226,3
Sarong_Aldaw_sa_Karnibal___Central_Bikol,5.5625,2.0786516853932584,1,bikol,11.10746488764045,3
Siisay_an_Aking_Iyan____Central_Bikol,3.52,1.8522727272727275,1,bikol,7.639618181818189,3
Siisay_an_Matabang_Sako____Central_Bikol-v12022.08.09T030145,5.714285714285714,1.875,1,bikol,8.763571428571428,3
Si_Goma_Daw_Ito____Central_Bikol,3.941176470588236,1.7761194029850746,1,bikol,6.905267778753295,3
Si_Navy_saka_si_Bora___Bikol_Central-v12022.08.09T032658,5.111111111111111,1.9565217391304348,1,bikol,9.490289855072465,3
Si_Putu_asin_Gutu___Central_Bikol,3.64,2.087912087912088,1,bikol,10.466962637362638,3
Si_Tata_saka_si_Toto___Central_Bikol-v12022.08.09T032212,6.806451612903226,2.023696682464455,1,bikol,10.94413698211283,3
Tabangan_an_Ina___Central_Bikol,20.272727272727277,1.9327354260089689,1,bikol,15.122641663269473,3
Trabaho___Central_Bikol,6.090909090909091,1.992537313432836,1,bikol,10.29739484396201,3
Ukay_asin_Batag___Central_Bikol,10.0,2.0217391304347827,1,bikol,12.166521739130435,3
Uya_na_si_Buboy!___Central_Bikol,3.869565217391304,2.02247191011236,1,bikol,9.78429897410846,3
Aninipot___Central_Bikol-v12022.08.11T033204,4.672727272727273,2.1439688715953307,2,bikol,11.531196321188542,3
An_Blokeng_may_Madyik___Central_Bikol-v12022.08.10T005241,6.388059701492537,1.9158878504672896,2,bikol,9.508819919096108,3
An_Lugar_kan_mga_Rosas___Central_Bikol-v12022.08.10T031456,13.86046511627907,2.01510067114094,2,bikol,13.59376931481193,3
An_Makangangalas_na_mga_Makina_ni_Ammachi___Central_Bikol-v12022.08.11T001629,3.6140350877192975,2.0194174757281558,2,bikol,9.648599897802765,3
An_Sakong_Kapamilya___Central_Bikol,7.064516129032258,1.8493150684931507,2,bikol,8.98707909854176,3
An_sakuyang_Ugos_na_Amiga___Central_Bikol,7.6,2.210526315789474,2,bikol,13.458210526315792,3
COVIBOOK___Central_Bikol-v12022.08.11T035702,6.085106382978723,2.129370629370629,2,bikol,11.909764915935128,3
Cube_na_Ikos_Cone_na_Ikos___Central_Bikol-v12022.08.11T051439,2.290909090909091,1.9285714285714288,2,bikol,8.060597402597406,3
Dai_Pagbagtingon_an_Kampana!___Central_Bikol-v12022.08.11T083246,7.177777777777778,2.1578947368421053,2,bikol,12.672491228070179,3
Kan_Aldaw_na_Nag-uran_nin_mga_Sira___Central_Bikol-v12022.08.11T095613,9.5,2.1165413533834587,2,bikol,13.090187969924816,3
Kaya_Asin_Dai_Kaya____Central_Bikol,3.0,1.9743589743589745,2,bikol,8.877435897435898,3
Magigibo_man_Iyan_ni_Duma!___Central_Bikol-v12022.08.11T101435,4.55,1.934065934065934,2,bikol,9.006478021978022,3
Magtingag_Ka___Central_Bikol-v12022.08.11T102143,11.26086956521739,2.189189189189189,2,bikol,14.634171562867216,3
Maniwala_Ka_Saro_akong_Kuneho___Central_Bikol,7.888888888888889,2.0901408450704224,2,bikol,12.150328638497655,3
May_Kapareho_Kaya_Ako____Bikol_Central-v12022.08.12T015411,4.285714285714286,2.075,2,bikol,10.566428571428574,3
Mga_Nawawara_asin_Mga_Nahahanap___Central_Bikol,6.846153846153846,1.8370786516853927,2,bikol,8.75752808988764,3
Mr._Spout___Central_Bikol-v12022.08.12T020737,4.206349206349207,2.015094339622641,2,bikol,9.828589398023357,3
Nakakahiling_Akong_Malinaw___Central_Bikol-v12022.09.16T142620,4.818181818181818,1.930817610062893,2,bikol,9.07273870783305,3
Napapasain_an_mga_Naiisip_Ko____Central_Bikol-v12022.08.13T061054,7.172413793103448,2.1826923076923075,2,bikol,12.963010610079575,3
Ngiyaw!_Ngiyaw!___Central_Bikol-v12022.08.13T062610,6.358974358974359,2.153225806451613,2,bikol,12.298064516129035,3
Pag_Nag-uran___Central_Bikol-v12022.08.13T064530,3.590909090909091,2.0822784810126582,2,bikol,10.381340621403911,3
Pàno_Kun...____Central_Bikol-v12022.08.09T060756,6.44,1.9316770186335404,2,bikol,9.71538881987578,3
Rudi___Bikol_Central-v12022.08.09T053328,5.086956521739131,2.1367521367521367,2,bikol,11.607588257153477,3
Sabi_ni_Inay___Central_Bikol,7.111111111111111,1.8359375,2,bikol,8.847395833333334,3
Sarawayon_na_Ido___Central_Bikol,5.862068965517241,2.0647058823529414,2,bikol,11.059736308316435,3
Sarong_Marhay_na_Katuod___Central_Bikol-v12022.08.09T052723,7.447368421052632,2.183745583038869,2,bikol,13.08267156406918,3
Takot_Ako___Central_Bikol,7.848484848484849,2.023166023166023,2,bikol,11.344268164268168,3
Aldaw_saka_Banggi___Central_Bikol-v12022.08.26T020743,17.357142857142858,2.1481481481481484,3,bikol,16.52743386243387,3
Ang_Apat_na_Pagpabakuna_kan_Aki_na_si_Rani___Central_Bikol-v12022.08.26T021851,12.926829268292684,1.9924528301886792,3,bikol,12.962406810860564,3
Ang_Magbabarkda_sa_Kadlagan___Central_Bikol,8.403846153846153,2.0983981693363845,3,bikol,12.448598398169338,3
Ang_Matatakoton_Na_Tren___Central_Bikol,14.86046511627907,2.032863849765258,3,bikol,14.193374822578882,3
Ang_Siyentista__Doktor_Firdausi_Qadri___Central_Bikol,18.95833333333333,2.204395604395605,3,bikol,17.81561813186814,3
Aninipot_Ano_an_Igwa_Ka____Central_Bikol,8.136363636363637,2.0726256983240225,3,bikol,12.040165058405286,3
An_Agom_kan_Parauma___Central_Bikol,12.445945945945946,2.03800217155266,3,bikol,13.312344543240311,3
An_Aldaw_na_Nagpaeskwelahan_an_mga_Kagulayan.___Central_Bikol,7.0,2.2857142857142856,3,bikol,14.111428571428572,3
An_Amid_asin_an_Sadit_na_Baka___Central_Bikol,9.94,2.116700201207244,3,bikol,13.263662374245481,3
An_Bagong_Pantalon_para_sa_Bagong_Taon___Central_Bikol,10.122448979591836,2.0725806451612905,3,bikol,12.814206714944046,3
An_Enot_na_Aldaw_ni_Tata_sa_Eskwela___Central_Bikol,11.282608695652174,2.2061657032755297,3,bikol,14.842972689955602,3
An_Higanteng_Bentilador___Central_Bikol-v12022.08.10T020404,9.951219512195122,1.96078431372549,3,bikol,11.42823051171688,3
An_Ikos_asin_Ayam_Nakakanuod_uro_Aldaw____Central_Bikol-v12022.08.25T072533,6.804878048780488,2.0949820788530467,3,bikol,11.784690969490342,3
An_Inot_na_Katuod_ni_Iko___Central_Bikol-v12022.07.13T023307,8.698630136986301,2.0755905511811026,3,bikol,12.294434257361669,3
An_Kuneho_asin_an_Baoo_(Na_naman!)___Central_Bikol,15.741935483870968,2.1290983606557377,3,bikol,15.672715494447385,3
An_Madunong_na_Kuneho___Central_Bikol,8.692307692307692,2.1415929203539825,3,bikol,13.070796460176997,3
An_Makangangalas_na_Eksperimento_ni_Anna___Central_Bikol,8.421686746987952,2.1216022889842634,3,bikol,12.72936484133961,3
An_Mensahe_sa_Basud___Central_Bikol,8.387755102040817,2.0900243309002438,3,bikol,12.343511594418796,3
An_Mga_Ulod_sa_Naglalayog_na_Gapo___Central_Bikol-v12022.05.13T024855,10.094594594594597,1.9705488621151277,3,bikol,11.5993684648504,3
An_Misteryosong_Kawatan___Central_Bikol,7.674698795180723,2.0282574568288854,3,bikol,11.336570520701333,3
An_Motor_ni_Didi___Central_Bikol,11.391304347826088,2.1259541984732824,3,bikol,13.938868237636907,3
An_Paghalat_ni_Islaw_sa_Bulalakaw___Central_Bikol-v12022.05.13T025228,9.492753623188406,2.004580152671756,3,bikol,11.766219714570198,3
An_Referee__Zaya_Chakma___Central_Bikol,17.88888888888889,2.248447204968944,3,bikol,17.91834368530021,3
An_Sadit_na_Rhino_Asin_an_Halangkawon_na_Bisikleta___Central_Bikol,10.181818181818182,2.0892857142857144,3,bikol,13.034480519480525,3
An_Takot_ni_Koneyo___Central_Bikol,9.34375,2.096989966555184,3,bikol,12.798544105351173,3
Ate__Ate_Tano_Dae_Nahuhulog_an_mga_Bagay_Paitaas____Central_Bikol,12.967032967032967,1.9745762711864407,3,bikol,12.767142857142858,3
Emma___Central_Bikol-v12022.08.11T084550,8.897435897435898,2.097982708933717,3,bikol,12.636195965417862,3
Gurano_Kagabat_an_Magabat____Central_Bikol-v12022.08.11T090318,9.612244897959185,1.884288747346072,3,bikol,10.393382728887737,3
Harong_Ko_Ba_Ini____Central_Bikol,7.05,2.032624113475177,3,bikol,11.144464539007092,3
Kan_Magturaok_si_Inok___Central_Bikol-v12022.05.13T000407,8.588235294117647,2.227739726027397,3,bikol,14.046740531829169,3
Kilingling___Central_Bikol-v12022.05.17T103928,8.30952380952381,2.0787965616045847,3,bikol,12.180513712648388,3
Kurakog_Kataning_sa_Pagturog___Central_Bikol-v12022.05.13T024430,7.046511627906977,2.113861386138614,3,bikol,12.101703891319367,3
Mamuhay_na_may_Pagkasararo___Central_Bikol,11.702702702702704,2.191685912240185,3,bikol,14.835947818488236,3
Matinabang_na_Gamgam___Central_Bikol-v12022.08.11T103641,12.5625,2.032338308457712,3,bikol,13.290967039801004,3
Nagsabay_sa_Bulos_An_Ikus_Asin_Ayam___Central_Bikol,5.413461538461538,2.25044404973357,3,bikol,13.076489786856126,3
Nagtabsong_si_Tiny___Central_Bikol-v12022.08.12T021739,8.866666666666667,1.99749373433584,3,bikol,11.438426065162918,3
Nagtinir_si_Thu_Ta_sa_Harong___Central_Bikol,11.11904761904762,1.967880085653105,3,bikol,11.967413582135212,3
Nakangirit_Ngunyan_si_Phoe_Tar_Lay___Central_Bikol-v12022.08.12T031715,9.892307692307693,1.897356143079316,3,bikol,10.65680248833593,3
Paduman_sa_Isla_Para_sa_Pagturuparan___Central_Bikol,8.854545454545455,2.2279260780287475,3,bikol,14.152800448011952,3
Pamaba___Central_Bikol-v12022.05.13T030426,7.383838383838384,1.93296853625171,3,bikol,10.098725697467149,3
Pano_Nakakalupad_an_mga_Eroplano____Central_Bikol,12.430379746835444,2.139511201629328,3,bikol,14.504080280491895,3
Pàno_Kun____Central_Bikol-v12021.04.26T083928,8.782608695652174,2.004950495049505,3,bikol,11.493633232888506,3
Satya_Maglikay!___Central_Bikol,7.397058823529412,2.073558648111332,3,bikol,11.76284498889019,3
Sisay_Ang_Samong_Amigo____Central_Bikol,5.4,1.9907407407407407,3,bikol,10.006740740740742,3
Si_Carla_saka_an_Nawawarang_Kuting___Central_Bikol,6.025,1.946058091286307,3,bikol,9.723235477178424,3
Si_Daisy_na_Makangangalas___Central_Bikol-v12022.08.26T021723,7.608695652173913,2.145714285714286,3,bikol,12.696819875776402,3
Si_Danny_saka_Si_Carlo___Central_Bikol,7.3,1.9863013698630136,3,bikol,10.695356164383565,3
Si_Ikos_asin_Si_Ido_asin_an_saindang_pintang_Hablon_Dawani___Central_Bikol,8.480519480519481,1.9326186830015315,3,bikol,10.522303056820668,3
Si_Ikos_saka_Ayam_nagkawat_nin_Soccer___Central_Bikol,3.3067484662576687,2.061224489795918,3,bikol,10.022080881432327,3
Si_Labsay_kan_Dakulang_Bukid___Central_Bikol-v12022.05.13T025635,8.466666666666667,2.035995500562429,3,bikol,11.736746906636665,3
Si_Mimay_asin_an_Saiyang_Lalong___Central_Bikol,5.910112359550562,1.9980988593155893,3,bikol,10.292510360148672,3
Talsot_na_Ikos_si_Moli___Central_Bikol-v12022.08.25T040349,10.875,2.0268199233716477,3,bikol,12.567725095785445,3
The_Factory_Worker___Central_Bikol,12.676470588235292,2.0951276102088165,3,bikol,14.0763293298758,3
Tugang_na_Kulang_an_Ngipon___Central_Bikol,8.272727272727273,2.076923076923077,3,bikol,12.144055944055946,3
Tulod_Tulod_Dali_Dali___Central_Bikol-v12022.08.25T060922,4.88135593220339,1.8333333333333333,3,bikol,7.947062146892655,3
